customer_id,age,gender,income,education,marital_status,children,location,total_purchases,total_spending,avg_order_value,days_since_last_purchase,tenure_months,website_visits,time_on_site_minutes,preferred_category,categories_purchased,email_opens,email_clicks,discount_purchases,returns,support_contacts,loyalty_member
CUST000201,47,M,118494.0,PhD,Single,1,Urban,7,2737.86,391.12,16,37,15,36.6,Clothing,1,9,1,2,0,3,1
CUST000202,50,F,32218.0,Master,Married,0,Urban,4,2042.05,510.51,18,12,11,3.0,Home & Garden,3,9,1,1,0,5,0
CUST000203,58,M,26311.0,Bachelor,Single,1,Rural,3,804.39,268.13,159,15,13,12.9,Home & Garden,2,9,1,1,0,0,1
CUST000204,57,M,73073.0,Bachelor,Single,3,Suburban,9,2579.94,286.66,121,11,9,5.8,Books,3,14,5,3,0,1,0
CUST000205,21,M,30403.0,Bachelor,Married,0,Urban,3,1519.63,506.54,70,22,16,20.0,Food,2,7,0,0,0,3,1
CUST000206,27,M,27721.0,Master,Single,2,Rural,9,2403.61,267.07,36,11,17,2.6,,2,4,1,3,0,0,0
CUST000207,49,M,,Master,Married,2,Suburban,4,1500.52,375.13,61,6,10,13.6,Books,2,5,0,1,0,0,1
CUST000208,49,F,36689.0,Master,Divorced,0,Rural,8,2532.6,316.58,101,21,14,0.5,Home & Garden,2,10,3,3,0,2,1
CUST000209,49,M,46647.0,Master,Married,1,Urban,4,1542.93,385.73,211,20,13,4.4,Beauty,1,7,2,1,0,1,1
CUST000210,85,F,56718.0,High School,Divorced,2,Suburban,4,1947.11,486.78,81,10,14,2.7,Food,3,10,2,2,0,1,1
CUST000211,50,M,86749.0,Bachelor,Single,0,Suburban,5,4254.22,850.84,32,11,11,3.5,Clothing,5,6,0,2,0,1,1
CUST000212,59,F,67247.0,Bachelor,Single,3,Suburban,9,2669.12,296.57,4,16,7,29.5,Clothing,2,12,3,2,1,0,1
CUST000213,56,M,43716.0,Bachelor,Divorced,4,Suburban,4,1678.37,419.59,19,23,13,36.9,Electronics,2,6,0,1,0,2,1
CUST000214,51,F,43524.0,Master,Married,0,Suburban,5,1476.4,295.28,105,42,14,21.1,Clothing,1,13,2,1,0,2,1
CUST000215,37,F,66575.0,Bachelor,Married,0,Urban,9,3298.63,366.51,17,23,22,13.4,Books,4,7,1,1,0,1,1
CUST000216,53,M,105191.0,High School,Married,1,Suburban,5,1706.13,341.23,65,24,13,3.9,Electronics,4,8,2,2,0,3,0
CUST000217,30,F,52880.0,Bachelor,Married,2,Urban,3,2255.85,751.95,120,34,22,4.8,Toys,4,8,2,1,0,2,0
CUST000218,38,Other,36994.0,Some College,Single,0,Urban,2,1252.46,626.23,36,25,20,5.6,Clothing,1,13,2,0,0,1,1
CUST000219,34,F,27018.0,High School,Married,0,Urban,7,2256.14,322.31,110,36,15,22.5,Electronics,4,9,2,2,0,4,0
CUST000220,43,F,20596.0,Bachelor,Married,1,Urban,2,639.74,319.87,87,18,10,4.4,Clothing,1,7,1,0,0,1,1
CUST000221,76,M,73113.0,Bachelor,Married,4,Urban,7,3672.01,524.57,57,20,15,54.4,Sports,2,5,1,4,1,3,0
CUST000222,18,F,69340.0,High School,Divorced,1,Suburban,6,1254.74,209.12,227,11,19,23.9,Beauty,2,9,3,0,0,0,1
CUST000223,52,M,69315.0,Bachelor,Single,1,Suburban,7,2616.16,373.74,117,10,6,122.6,Toys,4,8,1,1,0,3,1
CUST000224,18,M,45378.0,Master,Single,4,Urban,2,2212.03,1106.02,44,14,15,9.2,Books,3,8,2,1,0,1,0
CUST000225,34,Other,114023.0,Bachelor,Divorced,2,Suburban,12,2715.2,226.27,163,25,19,13.3,Books,3,8,0,3,0,2,1
CUST000226,58,M,36663.0,PhD,Married,2,Urban,4,722.6,180.65,133,26,14,4.9,Food,4,7,2,2,0,4,0
CUST000227,42,F,86956.0,Bachelor,Married,2,Urban,8,3795.08,474.38,156,18,17,13.9,Toys,2,3,0,1,0,0,1
CUST000228,25,F,47894.0,High School,Single,4,Suburban,6,3318.13,553.02,102,29,14,54.7,Electronics,3,6,1,0,0,0,0
CUST000229,31,F,34029.0,Some College,Single,2,Suburban,7,1315.27,187.9,47,14,21,0.5,Sports,1,9,2,1,0,5,0
CUST000230,52,Other,69948.0,Bachelor,Married,3,Suburban,6,1351.74,225.29,42,10,21,5.1,Electronics,2,6,0,3,0,2,1
CUST000231,31,M,62678.0,Bachelor,Married,2,Urban,7,2810.86,401.55,106,23,21,5.0,Electronics,1,6,1,1,0,1,0
CUST000232,45,M,60729.0,Master,Divorced,2,Suburban,4,1400.05,350.01,14,20,15,60.6,Home & Garden,4,5,0,1,0,1,0
CUST000233,42,M,51470.0,Bachelor,Divorced,0,Suburban,8,2895.61,361.95,171,20,6,2.1,Food,5,12,2,2,0,4,1
CUST000234,32,M,47918.0,Master,Divorced,1,Rural,3,2604.06,868.02,46,37,16,25.1,Electronics,1,7,2,1,0,2,0
CUST000235,74,M,205463.0,High School,Married,2,Urban,9,4059.24,451.03,99,20,9,4.8,Clothing,2,7,1,2,0,2,1
CUST000236,51,M,99763.0,Bachelor,Married,0,Suburban,8,4334.44,541.8,69,27,10,29.6,Food,2,10,2,0,1,3,1
CUST000237,18,F,75636.0,High School,Married,2,Suburban,6,3055.37,509.23,73,3,13,10.0,Home & Garden,2,10,1,2,0,0,1
CUST000238,44,F,52421.0,Master,Single,0,Rural,4,2699.81,674.95,133,20,17,4.2,Home & Garden,2,10,1,1,0,1,1
CUST000239,32,M,89706.0,High School,Single,3,Urban,7,5710.22,815.75,98,8,15,18.6,Toys,1,11,2,2,0,6,1
CUST000240,54,F,,Master,Married,0,Suburban,2,2283.33,1141.66,28,16,13,27.6,Electronics,1,12,1,0,0,2,1
CUST000241,30,M,49797.0,Some College,Divorced,3,Urban,8,2274.19,284.27,7,14,21,9.5,Home & Garden,3,9,3,4,0,2,1
CUST000242,40,M,40858.0,Bachelor,Single,2,Suburban,5,1782.71,356.54,183,33,16,18.8,Food,1,8,2,0,0,1,1
CUST000243,49,F,46697.0,Bachelor,Single,0,Urban,6,2057.65,342.94,216,34,14,3.0,Books,3,13,5,1,0,2,1
CUST000244,54,F,20000.0,Bachelor,Widowed,1,Urban,5,891.87,178.37,17,36,9,41.6,Beauty,2,9,3,0,0,0,1
CUST000245,23,F,55623.0,Bachelor,Single,0,Suburban,7,3677.01,525.29,37,19,16,1.5,Home & Garden,4,7,2,0,0,3,1
CUST000246,36,M,36567.0,Bachelor,Married,1,Urban,8,1628.73,203.59,33,5,25,3.8,Home & Garden,3,8,2,4,0,0,1
CUST000247,34,F,127465.0,Bachelor,Single,1,Urban,9,1771.36,196.82,277,22,17,5.1,Toys,3,10,2,4,0,1,1
CUST000248,32,F,49593.0,Some College,Single,0,Urban,1,2302.53,2302.53,22,15,14,2.5,Clothing,1,5,0,0,0,3,1
CUST000249,68,F,24019.0,Some College,Divorced,4,Urban,4,1242.54,310.64,18,19,16,7.8,Books,2,13,4,1,0,4,1
CUST000250,48,F,47575.0,PhD,Single,0,Rural,7,1286.37,183.77,20,11,6,9.2,Home & Garden,6,14,2,2,0,1,1
CUST000251,23,F,26168.0,PhD,Married,2,Suburban,7,667.01,95.29,130,33,17,11.0,Clothing,2,7,2,2,0,2,0
CUST000252,55,F,65123.0,Bachelor,Single,1,Suburban,3,1796.56,598.85,218,25,21,0.6,Books,2,11,3,0,0,3,1
CUST000253,73,F,58370.0,Master,Single,2,Urban,4,3363.5,840.88,49,16,11,3.7,Food,4,6,1,1,0,1,1
CUST000254,57,Other,87090.0,PhD,Single,1,Rural,10,4905.42,490.54,14,12,13,24.7,Home & Garden,1,4,1,5,0,3,0
CUST000255,19,F,30499.0,Bachelor,Single,2,Suburban,7,1769.22,252.75,88,26,16,25.0,Electronics,2,6,1,2,0,4,1
CUST000256,34,M,50031.0,Some College,Single,2,Suburban,9,2723.39,302.6,23,29,19,6.0,Home & Garden,1,4,1,2,0,1,1
CUST000257,61,F,21611.0,Bachelor,Married,2,Suburban,4,948.18,237.04,6,15,17,9.3,Beauty,2,13,4,2,0,2,1
CUST000258,31,M,74674.0,Bachelor,Married,0,Suburban,2,3014.5,1507.25,217,12,22,3.0,Books,1,3,0,0,0,3,0
CUST000259,48,M,66924.0,Master,Single,2,Suburban,7,2560.1,365.73,204,19,17,25.9,Beauty,1,11,1,1,0,1,1
CUST000260,53,F,66004.0,Some College,Married,0,Urban,2,2174.27,1087.14,372,21,11,47.1,Home & Garden,2,8,2,0,0,2,0
CUST000261,28,F,49068.0,High School,Divorced,0,Urban,5,1321.1,264.22,64,10,14,5.2,Food,3,7,1,2,0,4,0
CUST000262,41,F,62872.0,Master,Divorced,1,Suburban,10,1154.62,115.46,34,28,7,22.8,Beauty,5,2,0,5,0,2,0
CUST000263,18,M,128361.0,Bachelor,Married,1,Suburban,7,3206.36,458.05,146,16,14,6.5,Books,3,4,0,1,1,2,1
CUST000264,26,F,41313.0,Bachelor,Divorced,1,Urban,3,1021.8,340.6,19,31,15,0.5,Electronics,2,11,3,0,0,1,1
CUST000265,38,M,53273.0,Master,Single,2,Urban,4,2811.14,702.78,27,31,13,13.7,Home & Garden,3,6,2,1,0,3,0
CUST000266,23,Other,25548.0,Bachelor,Married,1,Suburban,2,1383.14,691.57,29,30,20,7.9,Books,2,12,3,0,0,0,1
CUST000267,66,Other,,Master,Married,1,Suburban,7,1995.44,285.06,302,8,8,21.3,Toys,2,9,3,3,0,1,0
CUST000268,20,F,51983.0,Bachelor,Married,0,Urban,8,2317.39,289.67,130,9,15,20.7,Beauty,1,11,1,4,0,1,0
CUST000269,35,F,95069.0,Bachelor,Married,2,Urban,3,2846.21,948.74,14,26,13,43.8,Food,3,9,3,0,0,2,1
CUST000270,43,F,42033.0,Bachelor,Married,2,Suburban,5,1771.73,354.35,9,26,8,8.6,Clothing,2,8,2,1,0,1,1
CUST000271,63,F,42550.0,Bachelor,Widowed,1,Suburban,4,1265.58,316.4,185,10,17,9.9,Beauty,5,10,3,1,0,3,1
CUST000272,20,M,38402.0,High School,Divorced,2,Urban,5,997.79,199.56,162,17,13,7.7,Home & Garden,3,4,1,2,0,2,0
CUST000273,59,M,35566.0,Some College,Married,1,Suburban,6,1477.29,246.22,111,28,10,5.3,Food,2,6,1,2,0,0,0
CUST000274,42,F,58511.0,Bachelor,Married,1,Suburban,6,1150.94,191.82,21,6,7,15.2,Beauty,3,12,2,1,0,4,1
CUST000275,27,F,20000.0,Master,Single,1,Suburban,8,1580.42,197.55,65,23,14,26.4,Toys,2,6,2,3,1,3,1
CUST000276,48,M,105721.0,Bachelor,Single,2,Rural,5,4777.78,955.56,92,26,18,2.6,Beauty,1,6,0,2,0,3,0
CUST000277,44,F,32884.0,Bachelor,Married,2,Rural,1,949.29,949.29,269,21,8,60.1,Beauty,2,12,1,0,0,1,1
CUST000278,32,M,75594.0,Bachelor,Married,0,Urban,6,3316.0,552.67,18,23,20,17.3,Electronics,4,6,0,1,0,1,1
CUST000279,43,F,,Bachelor,Single,0,Urban,6,743.1,123.85,72,18,11,22.7,Clothing,4,11,3,2,0,4,1
CUST000280,36,F,73225.0,Bachelor,Divorced,0,Urban,4,1820.04,455.01,17,16,14,101.6,Food,3,8,2,2,0,1,0
CUST000281,43,F,73362.0,Bachelor,Married,2,Urban,5,2234.99,447.0,58,19,21,10.5,Beauty,2,10,1,2,0,2,1
CUST000282,51,F,61729.0,Bachelor,Married,3,Urban,1,2763.04,2763.04,22,28,12,1.1,Home & Garden,1,3,0,0,0,0,0
CUST000283,65,M,26993.0,High School,Single,1,Urban,7,1859.64,265.66,180,14,10,23.4,Books,2,11,1,0,0,1,1
CUST000284,23,M,56938.0,Bachelor,Single,0,Rural,3,2266.24,755.41,29,15,18,30.7,Toys,6,10,3,0,0,3,0
CUST000285,73,F,24104.0,High School,Divorced,2,Rural,9,1240.87,137.87,53,10,11,2.7,Sports,3,7,0,3,0,0,0
CUST000286,18,F,42122.0,High School,Married,3,Suburban,6,1788.8,298.13,52,16,17,0.5,Beauty,3,11,1,3,0,1,1
CUST000287,39,M,90912.0,Some College,Widowed,3,Suburban,7,2375.56,339.37,201,10,15,2.2,Clothing,3,8,0,2,1,1,0
CUST000288,50,F,79064.0,Bachelor,Widowed,2,Urban,11,4330.14,393.65,141,30,10,5.9,Books,3,5,1,2,0,0,1
CUST000289,46,M,49469.0,Master,Married,3,Urban,7,2037.04,291.01,5,17,17,38.7,Clothing,3,4,0,3,0,3,0
CUST000290,32,F,27312.0,Bachelor,Single,0,Urban,5,1438.07,287.61,6,11,20,0.5,Toys,2,6,2,0,0,3,1
CUST000291,38,F,72211.0,Some College,Divorced,0,Suburban,5,1571.35,314.27,80,28,12,24.4,Home & Garden,2,13,3,1,0,4,1
CUST000292,34,M,49594.0,Bachelor,Widowed,0,Urban,12,1731.18,144.27,55,11,18,29.0,Electronics,4,9,1,5,1,2,1
CUST000293,33,M,20000.0,Master,Married,2,Rural,4,1284.77,321.19,32,9,13,25.0,Beauty,2,14,3,0,0,2,1
CUST000294,54,F,78399.0,Bachelor,Married,0,Suburban,4,1800.55,450.14,157,6,6,1.3,Electronics,4,10,2,0,0,3,1
CUST000295,47,F,48313.0,Some College,Married,1,Urban,1,1126.88,1126.88,13,7,18,17.1,Food,4,6,1,0,0,3,1
CUST000296,31,F,100858.0,Master,Married,1,Urban,9,4030.26,447.81,365,17,22,46.2,Beauty,3,8,2,3,0,3,1
CUST000297,55,F,25408.0,PhD,Married,1,Suburban,5,1237.66,247.53,2,18,10,1.9,Beauty,1,7,1,2,0,6,0
CUST000298,46,F,20000.0,High School,Divorced,3,Rural,7,1497.55,213.94,12,23,12,0.5,Clothing,1,8,3,1,0,1,1
CUST000299,54,F,57956.0,Bachelor,Married,0,Suburban,6,1718.53,286.42,37,19,14,31.0,Food,2,8,2,1,0,1,0
CUST000300,51,F,58392.0,Bachelor,Single,1,Urban,3,2480.71,826.9,71,19,11,15.5,Sports,4,10,3,1,0,1,1
CUST000301,29,F,20000.0,Bachelor,Single,2,Suburban,5,1142.92,228.58,24,11,12,15.6,Food,4,9,2,0,0,4,1
CUST000302,33,M,27252.0,PhD,Single,0,Urban,9,1072.59,119.18,133,28,18,50.0,Home & Garden,1,5,1,1,0,2,0
CUST000303,53,M,256050.0,High School,Single,2,Rural,15,6329.63,421.98,44,21,12,22.0,Books,2,8,2,4,1,2,1
CUST000304,51,F,40808.0,High School,Divorced,3,Suburban,6,2700.0,450.0,3,16,10,7.6,,4,6,0,1,0,2,1
CUST000305,41,M,76006.0,Bachelor,Single,3,Suburban,7,3897.65,556.81,210,20,11,8.6,Sports,1,13,2,2,0,2,1
CUST000306,43,F,33176.0,High School,Single,3,Urban,3,726.73,242.24,288,25,11,2.3,Toys,5,4,1,1,0,1,0
CUST000307,61,F,20000.0,High School,Single,1,Suburban,8,2165.07,270.63,96,10,10,5.4,Toys,2,9,2,2,1,1,0
CUST000308,33,F,44260.0,Master,Married,2,Urban,3,1414.18,471.39,164,12,17,8.8,Books,4,10,2,1,0,3,1
CUST000309,50,M,41799.0,Bachelor,Married,0,Urban,8,2344.91,293.11,12,5,15,4.5,Sports,2,4,1,3,1,0,1
CUST000310,38,M,38563.0,High School,Single,0,Urban,8,1908.28,238.54,31,17,18,37.1,Home & Garden,2,6,0,1,1,2,0
CUST000311,38,M,45762.0,Bachelor,Single,0,Rural,6,1336.16,222.69,39,22,16,0.5,Home & Garden,2,8,1,0,0,4,1
CUST000312,58,M,57443.0,Bachelor,Single,1,Suburban,7,2268.9,324.13,323,21,22,13.3,Clothing,4,4,1,2,0,1,1
CUST000313,54,M,44798.0,High School,Married,3,Urban,3,1840.73,613.58,71,25,5,22.2,Beauty,2,11,1,0,0,2,1
CUST000314,54,F,22962.0,Master,Single,1,Rural,7,1527.47,218.21,1,24,4,19.8,Food,3,16,4,1,0,2,1
CUST000315,61,F,65624.0,Master,Divorced,2,Urban,5,3605.22,721.04,47,18,14,15.5,Toys,2,8,1,2,0,3,1
CUST000316,42,F,20000.0,Master,Married,1,Urban,4,863.38,215.84,1,23,8,7.9,Sports,4,9,1,0,0,4,1
CUST000317,52,F,20000.0,Master,Single,1,Urban,10,1673.64,167.36,27,35,8,37.6,Electronics,1,3,0,3,0,2,0
CUST000318,37,M,76382.0,High School,Married,4,Suburban,7,1812.4,258.91,60,27,15,6.0,Sports,2,6,1,1,0,1,0
CUST000319,46,F,66450.0,Some College,Single,0,Suburban,2,2961.4,1480.7,39,26,6,20.8,Sports,1,7,2,0,0,0,1
CUST000320,40,F,47361.0,Master,Married,2,Suburban,4,1641.55,410.39,3,15,13,39.2,Toys,3,5,1,2,0,4,1
CUST000321,43,M,21220.0,Some College,Single,1,Suburban,3,511.13,170.38,12,15,10,2.1,Books,2,9,1,1,0,4,0
CUST000322,50,F,32056.0,High School,Married,0,Urban,9,1109.77,123.31,80,29,17,44.1,Food,1,9,3,5,0,2,1
CUST000323,29,M,41871.0,Some College,Married,1,Suburban,6,1432.76,238.79,118,10,19,22.4,Beauty,4,9,1,2,0,1,1
CUST000324,73,F,20000.0,Master,Divorced,3,Urban,3,776.73,258.91,51,19,13,14.4,Books,2,7,1,0,0,1,0
CUST000325,26,Other,31463.0,Master,Single,0,Suburban,7,1016.06,145.15,131,27,20,7.0,Toys,2,5,1,1,0,2,0
CUST000326,23,M,72504.0,High School,Single,0,Suburban,6,4212.61,702.1,17,19,16,35.2,Clothing,2,9,3,1,0,1,0
CUST000327,59,F,115425.0,Master,Married,0,Suburban,8,5936.52,742.06,13,17,15,0.7,Electronics,2,7,1,1,0,1,0
CUST000328,53,F,38114.0,Some College,Divorced,2,Suburban,7,2061.28,294.47,182,25,14,8.5,Toys,1,9,1,1,0,1,1
CUST000329,51,F,77179.0,Master,Divorced,2,Suburban,3,2476.95,825.65,41,22,12,21.2,Home & Garden,4,6,1,1,0,1,1
CUST000330,51,M,20000.0,Bachelor,Single,2,Urban,7,2122.57,303.22,56,26,15,25.0,Electronics,2,4,1,0,0,1,1
CUST000331,41,F,72814.0,Some College,Single,1,Rural,3,1630.01,543.34,294,42,11,3.4,Electronics,3,9,1,1,0,1,1
CUST000332,28,M,30261.0,Bachelor,Married,3,Urban,7,1309.42,187.06,55,16,8,0.7,Electronics,1,8,1,2,0,2,1
CUST000333,43,M,58947.0,Bachelor,Single,2,Urban,5,1874.21,374.84,1,24,7,24.4,Toys,2,7,2,0,0,3,0
CUST000334,31,M,42249.0,Bachelor,Single,3,Suburban,9,2439.89,271.1,278,16,28,8.2,Clothing,4,9,1,2,0,3,1
CUST000335,56,F,108255.0,Some College,Single,3,Suburban,4,1575.04,393.76,1,10,14,2.3,Clothing,2,9,3,1,0,2,1
CUST000336,39,F,29008.0,High School,Married,2,Urban,7,2118.85,302.69,108,17,13,1.3,Toys,1,7,1,3,0,2,0
CUST000337,29,F,71436.0,Bachelor,Divorced,1,Rural,5,1901.6,380.32,38,8,15,15.4,Electronics,1,7,1,0,0,3,1
CUST000338,37,F,41452.0,Master,Widowed,3,Rural,4,1981.98,495.5,63,11,18,13.1,Home & Garden,4,9,1,1,0,0,0
CUST000339,48,M,44578.0,Master,Married,3,Suburban,4,2408.72,602.18,79,23,8,28.9,Home & Garden,1,4,0,1,0,1,0
CUST000340,33,M,43900.0,Bachelor,Married,0,Suburban,2,1013.97,506.98,52,22,13,0.5,Toys,5,6,1,0,0,1,1
CUST000341,29,M,29513.0,Some College,Divorced,0,Suburban,9,2196.11,244.01,148,31,21,30.4,Home & Garden,1,8,1,2,0,2,0
CUST000342,45,M,48607.0,Some College,Single,4,Urban,10,3548.42,354.84,266,29,10,32.7,Clothing,2,17,1,2,0,2,1
CUST000343,45,M,47212.0,High School,Married,0,Suburban,7,2212.19,316.03,9,12,13,8.9,Books,2,10,3,3,0,1,1
CUST000344,34,M,56655.0,Bachelor,Married,3,Rural,8,3258.2,407.28,161,25,19,1.2,Toys,1,6,2,1,0,4,1
CUST000345,34,M,51570.0,High School,Single,1,Rural,5,3082.34,616.47,13,22,11,44.0,Home & Garden,2,11,2,2,0,2,1
CUST000346,45,M,79125.0,Bachelor,Married,0,Rural,5,1384.3,276.86,8,14,17,1.1,Books,3,8,1,0,0,0,0
CUST000347,20,M,85314.0,Bachelor,Single,0,Urban,5,1530.76,306.15,311,20,15,13.4,Electronics,3,7,1,1,0,2,1
CUST000348,20,M,26098.0,Some College,Married,0,Urban,3,1682.9,560.97,67,12,14,10.2,Toys,2,14,2,0,0,1,0
CUST000349,31,F,82558.0,Master,Single,0,Urban,8,4444.12,555.52,16,30,19,27.0,Home & Garden,4,5,0,2,0,0,1
CUST000350,38,F,24057.0,High School,Single,1,Urban,4,818.95,204.74,84,23,23,10.5,Electronics,3,8,1,0,0,1,1
CUST000351,46,F,69752.0,High School,Single,2,Urban,5,1154.13,230.83,30,32,14,9.5,Electronics,1,10,1,2,0,4,0
CUST000352,64,M,71100.0,Bachelor,Divorced,4,Urban,5,2978.58,595.72,62,9,11,31.9,Beauty,2,8,0,1,0,2,1
CUST000353,54,M,20000.0,Bachelor,Married,1,Suburban,8,1882.19,235.27,97,18,7,49.9,Toys,1,10,1,3,0,1,1
CUST000354,39,F,51833.0,Bachelor,Married,1,Suburban,5,3062.58,612.52,203,12,14,12.0,Sports,1,14,5,2,0,3,0
CUST000355,41,M,37008.0,PhD,Married,1,Suburban,3,2018.17,672.72,1,7,10,9.1,Electronics,3,5,0,0,0,1,1
CUST000356,26,M,31093.0,Some College,Married,1,Suburban,11,1774.49,161.32,24,13,16,26.7,Electronics,2,6,1,6,0,4,1
CUST000357,41,M,110250.0,Bachelor,Single,1,Urban,8,2741.29,342.66,10,13,8,26.7,Beauty,3,10,2,4,0,3,1
CUST000358,37,M,33116.0,PhD,Married,0,Urban,5,1613.76,322.75,10,25,20,5.8,Clothing,3,8,2,2,0,1,1
CUST000359,46,M,30217.0,Bachelor,Single,0,Suburban,6,1151.84,191.97,291,20,6,12.9,Food,2,7,0,2,0,2,1
CUST000360,29,M,51298.0,Master,Single,0,Suburban,2,836.55,418.28,275,27,20,2.5,Electronics,2,10,3,1,0,3,1
CUST000361,49,F,73965.0,Bachelor,Married,0,Suburban,3,2783.34,927.78,138,14,14,15.1,Home & Garden,3,10,1,1,0,1,1
CUST000362,64,M,45026.0,High School,Single,2,Urban,3,1637.71,545.9,103,28,17,26.9,Toys,1,9,3,0,0,3,1
CUST000363,40,M,98698.0,Some College,Single,0,Urban,7,4826.64,689.52,188,17,12,3.1,Toys,4,6,1,3,0,1,1
CUST000364,48,F,67412.0,Bachelor,Married,3,Suburban,8,3254.67,406.83,6,12,9,5.9,Clothing,2,2,0,3,0,6,1
CUST000365,52,M,20000.0,Master,Married,3,Rural,3,590.56,196.85,12,7,17,8.9,Sports,3,6,2,0,0,4,1
CUST000366,35,M,35679.0,Bachelor,Married,4,Rural,4,1175.22,293.8,38,9,13,28.0,Food,6,10,2,2,0,3,1
CUST000367,45,F,34992.0,High School,Married,3,Suburban,2,1305.99,653.0,178,13,10,19.7,Sports,2,6,2,0,0,2,1
CUST000368,42,M,65356.0,High School,Married,0,Suburban,5,2064.42,412.88,63,20,8,5.7,Electronics,1,8,2,1,0,2,1
CUST000369,43,M,20000.0,Bachelor,Married,1,Suburban,2,920.32,460.16,70,12,12,4.2,Books,1,6,0,0,0,2,1
CUST000370,30,F,226252.0,Master,Single,0,Suburban,10,8295.0,829.5,26,43,13,17.8,Sports,1,7,2,1,0,2,1
CUST000371,42,M,67414.0,Bachelor,Single,3,Suburban,8,4119.35,514.92,104,24,14,9.8,Food,3,9,1,4,0,3,1
CUST000372,49,F,53601.0,Master,Married,3,Rural,3,2065.59,688.53,218,11,14,13.5,Sports,2,9,2,1,0,1,1
CUST000373,63,F,99602.0,Master,Single,3,Suburban,8,2951.19,368.9,39,14,13,15.7,Beauty,1,11,1,4,0,2,1
CUST000374,56,M,200023.0,Master,Widowed,1,Rural,5,4120.93,824.19,96,15,19,12.3,Sports,3,10,2,1,0,1,1
CUST000375,74,F,82656.0,Bachelor,Divorced,2,Urban,11,2923.61,265.78,40,21,17,14.2,,2,6,1,5,1,0,1
CUST000376,30,F,86620.0,Some College,Single,0,Suburban,6,2949.47,491.58,157,7,15,32.8,Books,3,8,2,2,0,1,0
CUST000377,55,M,53019.0,Bachelor,Single,0,Suburban,4,1649.43,412.36,64,36,9,30.4,Toys,2,7,1,1,0,2,1
CUST000378,44,F,45030.0,Bachelor,Single,2,Urban,7,1891.49,270.21,41,41,17,2.4,Electronics,2,5,0,0,0,2,1
CUST000379,74,M,36846.0,High School,Single,1,Suburban,3,2365.21,788.4,54,22,14,13.2,Beauty,2,8,0,1,0,1,1
CUST000380,29,F,29861.0,Bachelor,Single,4,Urban,5,998.24,199.65,9,31,18,8.7,Beauty,2,8,2,0,0,1,0
CUST000381,29,M,32460.0,High School,Married,0,Suburban,4,1458.34,364.58,201,20,15,5.0,Toys,4,10,3,2,0,1,1
CUST000382,33,M,21800.0,Bachelor,Divorced,3,Suburban,7,914.42,130.63,317,16,18,15.0,Beauty,1,11,3,2,1,3,0
CUST000383,18,M,46839.0,High School,Married,1,Urban,4,1520.91,380.23,64,11,15,10.7,Electronics,1,8,1,1,0,0,0
CUST000384,34,F,20000.0,Bachelor,Single,3,Suburban,4,568.19,142.05,25,22,14,22.4,Clothing,2,5,0,0,0,2,0
CUST000385,30,M,54970.0,Master,Married,3,Suburban,4,1952.01,488.0,109,18,15,1.5,Home & Garden,1,12,3,1,0,2,1
CUST000386,44,M,47963.0,Bachelor,Married,3,Suburban,7,1695.81,242.26,60,37,9,5.4,Beauty,3,8,2,1,0,5,1
CUST000387,47,M,53538.0,High School,Divorced,0,Urban,10,2478.76,247.88,29,25,15,0.5,Food,2,5,1,1,0,1,0
CUST000388,70,F,35836.0,High School,Divorced,3,Rural,3,1653.24,551.08,3,12,9,20.6,Books,2,7,2,1,0,0,1
CUST000389,56,F,300000.0,Master,Divorced,0,Suburban,12,12286.64,1023.89,220,24,14,36.5,Clothing,2,12,2,1,1,2,1
CUST000390,33,F,110865.0,High School,Married,0,Suburban,6,5108.68,851.45,159,14,21,13.3,Books,1,7,1,2,0,2,1
CUST000391,28,F,23231.0,Bachelor,Married,1,Urban,5,1767.33,353.47,176,11,16,14.4,Toys,2,8,2,1,0,2,0
CUST000392,49,F,56371.0,Bachelor,Single,3,Rural,3,2790.68,930.23,57,13,14,0.7,Sports,3,10,3,1,0,2,0
CUST000393,22,M,34036.0,Master,Married,1,Urban,3,575.83,191.94,139,12,17,10.5,Books,4,12,3,1,0,4,1
CUST000394,69,F,26670.0,Bachelor,Single,3,Suburban,4,1694.87,423.72,87,21,17,11.2,Food,2,6,1,1,0,2,1
CUST000395,59,F,21937.0,Master,Married,2,Suburban,6,1974.72,329.12,46,25,15,0.6,Food,2,9,2,3,0,2,1
CUST000396,34,Other,63533.0,High School,Married,0,Urban,8,3592.1,449.01,184,8,20,22.9,Food,3,12,3,3,0,3,1
CUST000397,18,F,32570.0,Bachelor,Single,3,Suburban,4,1273.85,318.46,669,13,20,4.9,Beauty,1,4,1,0,0,3,1
CUST000398,62,M,87613.0,Bachelor,Single,0,Urban,8,2216.2,277.02,229,24,12,19.3,Clothing,2,9,2,4,0,3,0
CUST000399,40,M,88989.0,High School,Single,3,Suburban,5,4398.78,879.76,149,25,12,7.7,Home & Garden,2,9,2,2,0,1,1
CUST000400,60,F,111786.0,Bachelor,Single,1,Suburban,7,6391.09,913.01,137,20,15,81.6,Beauty,3,5,1,3,0,1,0
CUST000401,18,F,29394.0,Bachelor,Single,1,Rural,6,2038.98,339.83,105,17,17,3.6,Toys,1,11,2,2,0,1,1
